"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
27096,"41","Male","African-American/Black","African-American/Black","12000 Miramar Pkwy","Miramar","FL",33025,"Broward","12000 Miramar Pkwy Miramar FL 33025 Broward","25.978035",-80.3071649,"Miami-Dade Police Department, Miramar Police Department, Pembroke Pines Police Department","Gunshot",2019-12-05,2019
27085,"26","Male","African-American/Black","African-American/Black","4100 block College Ave","Kansas City","MO",64130,"Jackson","4100 block College Ave Kansas City MO 64130 Jackson","39.0515159",-94.5457139,"Kansas City Police Department","Gunshot",2019-12-03,2019
27086,"29","Male","Hispanic/Latino","Hispanic/Latino","730 Sumner Ave","Springfield","MA",1108,"Hampden","730 Sumner Ave Springfield MA 01108 Hampden","42.0879902",-72.5503153,"Springfield Police Department","Gunshot",2019-12-03,2019
27087,"31","Male","African-American/Black","African-American/Black","119 Fenton St","Syracuse","NY",13204,"Onondaga","119 Fenton St Syracuse NY 13204 Onondaga","43.038555",-76.174525,"Syracuse Police Department","Gunshot",2019-12-03,2019
27088,"58","Male","European-American/White","European-American/White","815 W 12th St","Ada","OK",74820,"Pontotoc","815 W 12th St Ada OK 74820 Pontotoc","34.7730272",-96.6906238,"Ada Police Department","Gunshot",2019-12-03,2019
27078,"38","Male","Asian/Pacific Islander","Asian/Pacific Islander","9800 block Cortada St","El Monte","CA",91733,"Los Angeles","9800 block Cortada St El Monte CA 91733 Los Angeles","34.0650031",-118.0557791,"El Monte Police Department","Gunshot",2019-12-02,2019
27079,"21","Male","African-American/Black","African-American/Black","Hollywood St","Daytona Beach","FL",32117,"Volusia","Hollywood St Daytona Beach FL 32117 Volusia","29.2155287",-81.0607488,"Daytona Beach Police Department","Gunshot",2019-12-02,2019
27080,"34","Male","European-American/White","European-American/White","12000 block Maysville-Williams Rd","Logan","OH",43138,"Hocking","12000 block Maysville-Williams Rd Logan OH 43138 Hocking","39.5487969",-82.3438228,"Hocking County Sheriff's Office","Gunshot",2019-12-02,2019
27082,"34","Female","European-American/White","European-American/White","12000 block Maysville-Williams Rd","Logan","OH",43138,"Hocking","12000 block Maysville-Williams Rd Logan OH 43138 Hocking","39.5487969",-82.3438228,"Hocking County Sheriff's Office","Gunshot",2019-12-02,2019
27083,"28","Male","African-American/Black","African-American/Black","22515 SE H K Dodgen Loop","Temple","TX",76502,"Bell","22515 SE H K Dodgen Loop Temple TX 76502 Bell","31.0599475",-97.3385752,"Temple Police Department","Gunshot",2019-12-02,2019
27084,"18","Male","Native American/Alaskan","Native American/Alaskan","2254 E Broadway Road","Mesa","AZ",85204,"Maricopa","2254 E Broadway Road Mesa AZ 85204 Maricopa","33.408441",-111.782234,"Mesa Police Department","Gunshot",2019-12-02,2019
27071,"68","Male","Race unspecified","European-American/White","98 Harmon Cove Tower","Secaucus","NJ",7094,"Hudson","98 Harmon Cove Tower Secaucus NJ 07094 Hudson","40.7865942",-74.0774578,"Secaucus Police Department","Gunshot",2019-12-01,2019
27072,"22","Male","European-American/White","European-American/White","6300 block Proctor Ave","Kalamazoo","MI",49048,"Kalamazoo","6300 block Proctor Ave Kalamazoo MI 49048 Kalamazoo","42.2855119",-85.5062567,"Michigan State Police, Kalamazoo Department of Public Safety, Kalamazoo County Sheriff's Office","Gunshot",2019-12-01,2019
27073,"60","Male","European-American/White","European-American/White","954 Oasis Dr","Concord","CA",94518,"Contra Costa","954 Oasis Dr Concord CA 94518 Contra Costa","37.943033",-122.0393291,"Concord Police Department","Gunshot",2019-12-01,2019
27074,"68","Male","African-American/Black","African-American/Black","6400 block Katie Ln","Morrow","GA",30260,"Clayton","6400 block Katie Ln Morrow GA 30260 Clayton","33.5796893",-84.294884,"Clayton County Police Department","Gunshot",2019-12-01,2019
27075,"20","Male","European-American/White","European-American/White","Tomko Avenue","Warrior Run","PA",18706,"Luzerne","Tomko Avenue Warrior Run PA 18706 Luzerne","41.181758",-75.951596,"Pennsylvania State Police","Gunshot",2019-12-01,2019
27076,"25","Male","European-American/White","European-American/White","2100 block Spooner Dr","Plant City","FL",33563,"Hillsborough","2100 block Spooner Dr Plant City FL 33563 Hillsborough","28.0226429",-82.144391,"Plant City Police Department","Gunshot",2019-12-01,2019
27077,"16","Male","Hispanic/Latino","Hispanic/Latino","900 block Boston Ave","Fort Pierce","FL",34950,"St. Lucie","900 block Boston Ave Fort Pierce FL 34950 St. Lucie","27.4454108",-80.331946,"St. Lucie County Sheriff's Office","Gunshot",2019-12-01,2019
27068,"40","Male","Race unspecified","European-American/White","1300 14th St SE","Loveland","CO",80537,"Larimer","1300 14th St SE Loveland CO 80537 Larimer","40.3783236",-105.0591097,"Loveland Police Department","Gunshot",2019-11-30,2019
27069,"40","Male","Hispanic/Latino","Hispanic/Latino","1400 block Acacia Ave","Eugene","OR",97408,"Lane","1400 block Acacia Ave Eugene OR 97408 Lane","44.0909204",-123.0907373,"Eugene Police Department","Gunshot",2019-11-30,2019
27070,"23","Male","European-American/White","European-American/White","1400 block Lawyer's Ln","Abilene","TX",79602,"Taylor","1400 block Lawyer's Ln Abilene TX 79602 Taylor","32.4427377",-99.7010029,"Abilene Police Department","Gunshot",2019-11-30,2019
27063,"60","Male","Race unspecified","European-American/White","1505 Saddlehorn Dr","Lakeland","FL",33810,"Polk","1505 Saddlehorn Dr Lakeland FL 33810 Polk","28.1286926",-81.979158,"Polk County Sheriff's Office","Gunshot",2019-11-29,2019
27064,"54","Male","European-American/White","European-American/White","1920 W Orangeburg Ave","Modesto","CA",95350,"Stanislaus","1920 W Orangeburg Ave Modesto CA 95350 Stanislaus","37.6635949",-121.0266405,"Modesto Police Department","Gunshot",2019-11-29,2019
27065,"40","Male","European-American/White","European-American/White","E Colfax Ave and Peterson Rd","Aurora","CO",80102,"Adams","E Colfax Ave and Peterson Rd Aurora CO 80102 Adams","39.7555811",-104.5080439,"Adams County Sheriff's Office","Gunshot",2019-11-29,2019
27067,"","","European-American/White","European-American/White","38300 block Mountain Hwy E","Eatonville","WA",98328,"Pierce","38300 block Mountain Hwy E Eatonville WA 98328 Pierce","46.908431",-122.3586427,"Pierce County Sheriff's Office","Gunshot",2019-11-29,2019
27060,"31","Male","African-American/Black","African-American/Black","200 block E Cluster Ave","Tampa","FL",33604,"Hillsborough","200 block E Cluster Ave Tampa FL 33604 Hillsborough","28.0136018",-82.4589224,"Tampa Police Department","Gunshot",2019-11-28,2019
27061,"49","Male","Hispanic/Latino","Hispanic/Latino","4400 block Eisenhauer Rd","San Antonio","TX",78218,"Bexar","4400 block Eisenhauer Rd San Antonio TX 78218 Bexar","29.4965475",-98.4065864,"San Antonio Police Department","Gunshot",2019-11-28,2019
27062,"34","Male","European-American/White","European-American/White","State Line Ln and SW 80th Rd","South West Township","MO",66762,"Barton","State Line Ln and SW 80th Rd South West Township MO 66762 Barton","37.396548",-94.617159,"Pittsburg Police Department","Gunshot",2019-11-28,2019
27058,"40","Male","African-American/Black","African-American/Black","275 Poplar St","Mansfield","OH",44903,"Richland","275 Poplar St Mansfield OH 44903 Richland","40.7513139",-82.5309494,"Mansfield Police Department","Gunshot",2019-11-27,2019
27059,"31","Male","European-American/White","European-American/White","Pine Flats Rd","Porter Township","PA",18328,"Pike","Pine Flats Rd Porter Township PA 18328 Pike","41.2452523",-75.0875187,"Pennsylvania State Police","Gunshot",2019-11-27,2019
27121,"52","Male","European-American/White","European-American/White","Sutton Road","Bloomfield","CA",94952,"Sonoma","Sutton Road Bloomfield CA 94952 Sonoma","38.3135664",-122.8546186,"Sonoma County Sheriff's Office, Sebastopol Police Department","Asphyxiated/Restrained",2019-11-27,2019
27055,"48","Male","European-American/White","European-American/White","929 Mt Carmel Rd","Parkton","MD",21120,"Baltimore","929 Mt Carmel Rd Parkton MD 21120 Baltimore","39.5923619",-76.6746412,"Baltimore County Police Department","Gunshot",2019-11-26,2019
27056,"51","Male","European-American/White","European-American/White","1600 TN-70 Bypass","Greeneville","TN",37743,"Greene","1600 TN-70 Bypass Greeneville TN 37743 Greene","36.16634",-82.8550406,"Greeneville Police Department","Gunshot",2019-11-26,2019
27057,"38","Male","African-American/Black","African-American/Black","NE Andresen Rd & NE Padden Pkwy","Vancouver","WA",98665,"Clark","NE Andresen Rd & NE Padden Pkwy Vancouver WA 98665 Clark","45.6821334",-122.6021482,"Clark County Sheriff's Office","Gunshot",2019-11-26,2019
27051,"22","Male","African-American/Black","African-American/Black","Sunset Blvd and Highland Ave","Hollywood","CA",90028,"Los Angeles","Sunset Blvd and Highland Ave Hollywood CA 90028 Los Angeles","34.099165",-118.3400514,"Los Angeles Police Department","Gunshot",2019-11-25,2019
27052,"36","Male","European-American/White","European-American/White","35200 block Veazie Cumberland Road SE","Enumclaw","WA",98022,"King","35200 block Veazie Cumberland Road SE Enumclaw WA 98022 King","47.285764",-121.9248671,"King County Sheriff's Office","Gunshot",2019-11-25,2019
27054,"42","Male","European-American/White","European-American/White","13th St NW and 3rd Ave NW","Great Falls","MT",59404,"Cascade","13th St NW and 3rd Ave NW Great Falls MT 59404 Cascade","47.5106435",-111.3342495,"U.S. Marshals Service","Gunshot",2019-11-25,2019
27050,"34","Male","European-American/White","European-American/White","4600 block 100th St","Caledonia","MI",49316,"Kent","4600 block 100th St Caledonia MI 49316 Kent","42.7823221",-85.5490063,"Kent County Sheriff's Office","Gunshot",2019-11-24,2019
27047,"64","Male","European-American/White","European-American/White","6600 block Vernon Ave S","Edina","MN",55436,"Hennepin","6600 block Vernon Ave S Edina MN 55436 Hennepin","44.8931952",-93.3919669,"Edina Police Department","Gunshot",2019-11-23,2019
27048,"28","Male","African-American/Black","African-American/Black","1691 J A Cochran Bypass","Chester","SC",29706,"Chester","1691 J A Cochran Bypass Chester SC 29706 Chester","34.6999359",-81.1924904,"Chester Police Department","Gunshot",2019-11-23,2019
27049,"24","Male","Hispanic/Latino","Hispanic/Latino","3200 block Rex St","Pueblo","CO",81005,"Pueblo","3200 block Rex St Pueblo CO 81005 Pueblo","38.2555522",-104.6490932,"Pueblo Police Department","Gunshot",2019-11-23,2019
28043,"23","Male","African-American/Black","African-American/Black","I-94 & I-75","Detroit","MI",48211,"Wayne","I-94 & I-75 Detroit MI 48211 Wayne","42.368776",-83.058311,"Wayne County Sheriff's Office","Gunshot",2019-11-23,2019
27045,"38","Male","Hispanic/Latino","Hispanic/Latino","N El Mirage Road and W Well St","El Mirage","AZ",85335,"Maricopa","N El Mirage Road and W Well St El Mirage AZ 85335 Maricopa","33.6143736",-112.3247525,"El Mirage Police Department","Gunshot",2019-11-22,2019
27046,"37","Male","African-American/Black","African-American/Black","Broad St and Owen St","Elizabethtown","NC",28337,"Bladen","Broad St and Owen St Elizabethtown NC 28337 Bladen","34.6303501",-78.6107847,"Bladen County Sheriff's Office, Elizabethtown Police Department","Gunshot",2019-11-22,2019
27044,"39","Male","Race unspecified","European-American/White","555 County Road 1752","London","AR",72847,"Johnson","555 County Road 1752 London AR 72847 Johnson","35.346982",-93.3246723,"Arkansas State Police, Johnson County Sheriff's Office","Gunshot",2019-11-21,2019
27040,"42","Female","European-American/White","European-American/White","5000 block Nora Lynn Dr","Los Angeles","CA",91367,"Los Angeles","5000 block Nora Lynn Dr Los Angeles CA 91367 Los Angeles","34.1775524",-118.6652135,"U.S. Drug Enforcement Administration","Gunshot",2019-11-20,2019
27041,"18","Male","Race unspecified","African-American/Black","Warm Springs Road and Marks Street","Henderson","NV",89014,"Clark","Warm Springs Road and Marks Street Henderson NV 89014 Clark","36.0563727",-115.0373816,"Henderson Police Department","Gunshot",2019-11-20,2019
27042,"55","Male","Race unspecified","European-American/White","1851 Black Mountain Rd","Dahlonega","GA",30533,"Lumpkin","1851 Black Mountain Rd Dahlonega GA 30533 Lumpkin","34.5921459",-84.0120535,"Lumpkin County Sheriff's Office","Gunshot",2019-11-20,2019
27043,"51","Male","Race unspecified","African-American/Black","3 North Ave","Hampton","GA",30228,"Henry","3 North Ave Hampton GA 30228 Henry","33.383775",-84.2726711,"Hampton Police Department","Gunshot",2019-11-20,2019
27034,"34","Male","Hispanic/Latino","Hispanic/Latino","28th St and S Central Ave","Los Angeles","CA",90011,"Los Angeles","28th St and S Central Ave Los Angeles CA 90011 Los Angeles","34.0167478",-118.2557795,"Los Angeles Police Department","Gunshot",2019-11-19,2019
27035,"32","Male","African-American/Black","African-American/Black","4318 W Irving Park Rd","Chicago","IL",60641,"Cook","4318 W Irving Park Rd Chicago IL 60641 Cook","41.9537016",-87.7363039,"Des Plaines Police Department","Gunshot",2019-11-19,2019
27036,"34","Male","European-American/White","European-American/White","53500 block Cactus Flower Rd","Morongo Valley","CA",92256,"San Bernardino","53500 block Cactus Flower Rd Morongo Valley CA 92256 San Bernardino","34.0469549",-116.5808472,"San Bernardino County Sheriff's Office","Gunshot",2019-11-19,2019
27037,"41","Male","European-American/White","European-American/White","5600 block Winterwood Dr","Horn Lake","MS",38637,"DeSoto","5600 block Winterwood Dr Horn Lake MS 38637 DeSoto","34.9422172",-90.0787465,"Horn Lake Police Department","Gunshot",2019-11-19,2019
27038,"38","Male","Hispanic/Latino","Hispanic/Latino","E3725 County Rd L","Kewaunee","WI",54216,"Kewaunee","E3725 County Rd L Kewaunee WI 54216 Kewaunee","44.4780596",-87.5794807,"Kewaunee County County Sheriff's Office","Gunshot",2019-11-19,2019
27039,"50","Male","Hispanic/Latino","Hispanic/Latino","285 US-91","Preston","ID",83263,"Franklin","285 US-91 Preston ID 83263 Franklin","42.090321",-111.875412,"Preston Police Department, Franklin County Sheriff's Office","Gunshot",2019-11-19,2019
27027,"26","Male","European-American/White","European-American/White","3636 N Randolph Rd","Randolph","MO",64161,"Clay","3636 N Randolph Rd Randolph MO 64161 Clay","39.1615166",-94.4945815,"Clay County Sheriff's Office","Gunshot",2019-11-18,2019
27028,"28","Male","African-American/Black","African-American/Black","Sagehill Rd and Hollingsworth Rd","Mesa","WA",99344,"Franklin","Sagehill Rd and Hollingsworth Rd Mesa WA 99344 Franklin","46.6200217",-119.1769395,"Franklin County Sheriff's Office","Gunshot",2019-11-18,2019
27033,"45","Male","Race unspecified","Hispanic/Latino","1401 Bandera Hwy","Kerrville","TX",78028,"Kerr","1401 Bandera Hwy Kerrville TX 78028 Kerr","30.0295372",-99.1383433,"Kerrville Police Department","Gunshot",2019-11-18,2019
29537,"82","Male","African-American/Black","African-American/Black","2400 Roosevelt Street","Gary","IN",46404,"Lake","2400 Roosevelt Street Gary IN 46404 Lake","41.5749796",-87.3631197,"Gary Police Department","Gunshot",2019-11-17,2019
27024,"27","Male","European-American/White","European-American/White","1564 Alma School Rd","Mesa","AZ",85201,"Maricopa","1564 Alma School Rd Mesa AZ 85201 Maricopa","33.4435006",-111.8586484,"Mesa Police Department","Gunshot",2019-11-16,2019
